sales,dayofmonth,dayofweek,month,shift_sales+1,shift_sales+2,shift_sales+3,shift_sales+4,shift_sales+5,shift_sales+6,shift_sales+7,shift_sales+8,shift_sales+9,shift_sales+10,shift_sales+11,shift_sales+12,shift_sales+13,shift_sales+14,daily_store_sales1,daily_store_sales2,daily_store_sales3,daily_store_sales4,daily_store_sales5,daily_store_sales6,daily_store_sales7,daily_store_sales8,daily_store_sales9,daily_store_sales10,daily_store_sales11,daily_store_sales12,daily_store_sales13,daily_store_sales14,daily_store_sales15,daily_store_sales16,daily_store_sales17,daily_store_sales18,daily_store_sales19,daily_store_sales20,daily_store_sales21,daily_store_sales22,daily_store_sales23,daily_store_sales24,daily_store_sales25,daily_store_sales26,daily_store_sales27,daily_store_sales28,daily_store_sales29,daily_store_sales30,mean_store_sales1,mean_store_sales2,mean_store_sales3,mean_store_sales4,mean_store_sales5,mean_store_sales6,mean_store_sales7,mean_store_sales8,mean_store_sales9,mean_store_sales10,mean_store_sales11,mean_store_sales12,mean_store_sales13,mean_store_sales14,mean_store_sales15,mean_store_sales16,mean_store_sales17,mean_store_sales18,mean_store_sales19,mean_store_sales20,mean_store_sales21,mean_store_sales22,mean_store_sales23,mean_store_sales24,mean_store_sales25,mean_store_sales26,mean_store_sales27,mean_store_sales28,mean_store_sales29,mean_store_sales30,shift_day+1,shift_day+2,shift_day+3,shift_day+4,shift_day+5,shift_day+6,shift_day+7,shift_day+8,shift_day+9,shift_day+10,shift_day+11,shift_day+12,shift_day+13,shift_day+14,shift_day+15,shift_day+16,shift_day+17,shift_day+18,shift_day+19,shift_day+20,shift_day+21,shift_day+22,shift_day+23,shift_day+24,shift_day+25,shift_day+26,shift_day+27,shift_day+28,shift_day+29,shift_day+30
399,6,2,1,375.0,371.0,474.0,491.0,446.0,417.0,411.0,427.0,350.0,532.0,543.0,424.0,415.0,450.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,15663.0,23290.0,22122.0,20780.0,19299.0,18273.0,18296.0,15550.0,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,31.326,46.58,44.244,41.56,38.598,36.546,36.592,31.1,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
447,7,3,1,399.0,375.0,371.0,474.0,491.0,446.0,417.0,411.0,427.0,350.0,532.0,543.0,424.0,415.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,15663.0,23290.0,22122.0,20780.0,19299.0,18273.0,18296.0,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,31.326,46.58,44.244,41.56,38.598,36.546,36.592,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
482,8,4,1,447.0,399.0,375.0,371.0,474.0,491.0,446.0,417.0,411.0,427.0,350.0,532.0,543.0,424.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,15663.0,23290.0,22122.0,20780.0,19299.0,18273.0,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,31.326,46.58,44.244,41.56,38.598,36.546,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
435,9,5,1,482.0,447.0,399.0,375.0,371.0,474.0,491.0,446.0,417.0,411.0,427.0,350.0,532.0,543.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,15663.0,23290.0,22122.0,20780.0,19299.0,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,31.326,46.58,44.244,41.56,38.598,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
501,10,6,1,435.0,482.0,447.0,399.0,375.0,371.0,474.0,491.0,446.0,417.0,411.0,427.0,350.0,532.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,15663.0,23290.0,22122.0,20780.0,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,31.326,46.58,44.244,41.56,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
329,11,0,1,501.0,435.0,482.0,447.0,399.0,375.0,371.0,474.0,491.0,446.0,417.0,411.0,427.0,350.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,15663.0,23290.0,22122.0,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,31.326,46.58,44.244,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
400,12,1,1,329.0,501.0,435.0,482.0,447.0,399.0,375.0,371.0,474.0,491.0,446.0,417.0,411.0,427.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,15663.0,23290.0,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,31.326,46.58,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
406,13,2,1,400.0,329.0,501.0,435.0,482.0,447.0,399.0,375.0,371.0,474.0,491.0,446.0,417.0,411.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,15663.0,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,31.326,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
414,14,3,1,406.0,400.0,329.0,501.0,435.0,482.0,447.0,399.0,375.0,371.0,474.0,491.0,446.0,417.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,18454.0,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,36.908,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
493,15,4,1,414.0,406.0,400.0,329.0,501.0,435.0,482.0,447.0,399.0,375.0,371.0,474.0,491.0,446.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,18517.0,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,37.034,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
443,16,5,1,493.0,414.0,406.0,400.0,329.0,501.0,435.0,482.0,447.0,399.0,375.0,371.0,474.0,491.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,19401.0,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,38.802,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
520,17,6,1,443.0,493.0,414.0,406.0,400.0,329.0,501.0,435.0,482.0,447.0,399.0,375.0,371.0,474.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,20837.0,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,41.674,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
337,18,0,1,520.0,443.0,493.0,414.0,406.0,400.0,329.0,501.0,435.0,482.0,447.0,399.0,375.0,371.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,21835.0,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,43.67,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
417,19,1,1,337.0,520.0,443.0,493.0,414.0,406.0,400.0,329.0,501.0,435.0,482.0,447.0,399.0,375.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,23579.0,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,47.158,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
403,20,2,1,417.0,337.0,520.0,443.0,493.0,414.0,406.0,400.0,329.0,501.0,435.0,482.0,447.0,399.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,15669.0,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,31.338,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
409,21,3,1,403.0,417.0,337.0,520.0,443.0,493.0,414.0,406.0,400.0,329.0,501.0,435.0,482.0,447.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,18008.0,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,36.016,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
483,22,4,1,409.0,403.0,417.0,337.0,520.0,443.0,493.0,414.0,406.0,400.0,329.0,501.0,435.0,482.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,18031.0,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,36.062,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
480,23,5,1,483.0,409.0,403.0,417.0,337.0,520.0,443.0,493.0,414.0,406.0,400.0,329.0,501.0,435.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,19591.0,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,39.182,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
564,24,6,1,480.0,483.0,409.0,403.0,417.0,337.0,520.0,443.0,493.0,414.0,406.0,400.0,329.0,501.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,20877.0,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,41.754,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
383,25,0,1,564.0,480.0,483.0,409.0,403.0,417.0,337.0,520.0,443.0,493.0,414.0,406.0,400.0,329.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,22256.0,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,44.512,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
421,26,1,1,383.0,564.0,480.0,483.0,409.0,403.0,417.0,337.0,520.0,443.0,493.0,414.0,406.0,400.0,15271.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,23268.0,30.542,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,46.536,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
398,27,2,1,421.0,383.0,564.0,480.0,483.0,409.0,403.0,417.0,337.0,520.0,443.0,493.0,414.0,406.0,17794.0,15271.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,15569.0,35.588,30.542,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,31.138,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
415,28,3,1,398.0,421.0,383.0,564.0,480.0,483.0,409.0,403.0,417.0,337.0,520.0,443.0,493.0,414.0,18023.0,17794.0,15271.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,18403.0,36.046,35.588,30.542,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,36.806,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
459,29,4,1,415.0,398.0,421.0,383.0,564.0,480.0,483.0,409.0,403.0,417.0,337.0,520.0,443.0,493.0,19016.0,18023.0,17794.0,15271.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,18191.0,38.032,36.046,35.588,30.542,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,36.382,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
488,30,5,1,459.0,415.0,398.0,421.0,383.0,564.0,480.0,483.0,409.0,403.0,417.0,337.0,520.0,443.0,20209.0,19016.0,18023.0,17794.0,15271.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,19377.0,40.418,38.032,36.046,35.588,30.542,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,38.754,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
503,31,6,1,488.0,459.0,415.0,398.0,421.0,383.0,564.0,480.0,483.0,409.0,403.0,417.0,337.0,520.0,21535.0,20209.0,19016.0,18023.0,17794.0,15271.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,20158.0,43.07,40.418,38.032,36.046,35.588,30.542,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,40.316,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
374,1,0,2,503.0,488.0,459.0,415.0,398.0,421.0,383.0,564.0,480.0,483.0,409.0,403.0,417.0,337.0,22719.0,21535.0,20209.0,19016.0,18023.0,17794.0,15271.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,21280.0,45.438,43.07,40.418,38.032,36.046,35.588,30.542,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,42.56,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
459,2,1,2,374.0,503.0,488.0,459.0,415.0,398.0,421.0,383.0,564.0,480.0,483.0,409.0,403.0,417.0,17009.0,22719.0,21535.0,20209.0,19016.0,18023.0,17794.0,15271.0,22774.0,21515.0,20243.0,18975.0,17952.0,17804.0,15100.0,22813.0,21665.0,20354.0,19287.0,17649.0,17721.0,15385.0,22811.0,21309.0,20265.0,19107.0,17789.0,17806.0,15199.0,22911.0,34.018,45.438,43.07,40.418,38.032,36.046,35.588,30.542,45.548,43.03,40.486,37.95,35.904,35.608,30.2,45.626,43.33,40.708,38.574,35.298,35.442,30.77,45.622,42.618,40.53,38.214,35.578,35.612,30.398,45.822,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
